,steamid,appid,playtime_forever
66386,76561198073375461,487350,184
66387,76561198073375461,487370,276
66388,76561198073375461,487430,264
66389,76561198073375461,487530,171
66390,76561198073375461,487580,250
66391,76561198073375461,487590,190
66392,76561198073375461,487600,201
66393,76561198073375461,487620,0
66394,76561198073375461,487700,241
66395,76561198073375461,487770,0
66396,76561198073375461,355800,126
66397,76561198073375461,200940,0
66398,76561198073375461,488020,0
66399,76561198073375461,488220,183
66400,76561198073375461,488330,134
66401,76561198073375461,488460,127
66402,76561198073375461,488580,200
66403,76561198073375461,486500,250
66404,76561198073375461,488890,270
66405,76561198073375461,488960,286
66406,76561198073375461,489020,147
66407,76561198073375461,489070,142
66408,76561198073375461,489140,334
66409,76561198073375461,489160,303
66410,76561198073375461,489220,1923
66411,76561198073375461,489360,304
66412,76561198073375461,423950,0
66413,76561198073375461,489470,217
66414,76561198073375461,484950,340
66415,76561198073375461,489520,134
66416,76561198073375461,489570,186
66417,76561198073375461,489580,223
66418,76561198073375461,489700,226
66419,76561198073375461,489730,186
66420,76561198073375461,489890,125
66421,76561198073375461,489900,223
66422,76561198073375461,490170,0
66423,76561198073375461,312450,0
66424,76561198073375461,490390,241
66425,76561198073375461,490450,0
66426,76561198073375461,490490,0
66427,76561198073375461,490510,0
66428,76561198073375461,490690,147
66429,76561198073375461,490820,301
66430,76561198073375461,488280,129
66431,76561198073375461,490860,420
66432,76561198073375461,490870,185
66433,76561198073375461,490880,128
66434,76561198073375461,490910,220
66435,76561198073375461,490980,219
66436,76561198073375461,490990,0
66437,76561198073375461,491000,204
66438,76561198073375461,491010,214
66439,76561198073375461,491020,128
66440,76561198073375461,491060,314
66441,76561198073375461,491070,0
66442,76561198073375461,491100,0
66443,76561198073375461,491160,410
66444,76561198073375461,491240,153
66445,76561198073375461,491260,127
66446,76561198073375461,491280,256
66447,76561198073375461,491330,372
66448,76561198073375461,403640,322
66449,76561198073375461,491440,0
66450,76561198073375461,491510,246
66451,76561198073375461,491580,215
66452,76561198073375461,491620,221
66453,76561198073375461,491650,188
66454,76561198073375461,491720,127
66455,76561198073375461,491830,0
66456,76561198073375461,491950,254
66457,76561198073375461,492170,134
66458,76561198073375461,492270,128
66459,76561198073375461,492280,165
66460,76561198073375461,492290,285
66461,76561198073375461,492340,131
66462,76561198073375461,490300,439
66463,76561198073375461,492490,238
66464,76561198073375461,492430,425
66465,76561198073375461,492600,128
66466,76561198073375461,492660,142
66467,76561198073375461,493060,171
66468,76561198073375461,493180,315
66469,76561198073375461,493310,0
66470,76561198073375461,493380,0
66471,76561198073375461,493450,242
66472,76561198073375461,493580,0
66473,76561198073375461,493650,219
66474,76561198073375461,493700,184
66475,76561198073375461,493710,179
66476,76561198073375461,493770,0
66477,76561198073375461,493780,242
66478,76561198073375461,493820,0
66479,76561198073375461,493980,209
66480,76561198073375461,494040,0
66481,76561198073375461,494120,225
66482,76561198073375461,494580,303
66483,76561198073375461,494700,257
66484,76561198073375461,494720,0
66485,76561198073375461,494740,0
66486,76561198073375461,494990,225
66487,76561198073375461,495010,335
66488,76561198073375461,495090,212
66489,76561198073375461,495110,121
66490,76561198073375461,495570,250
66491,76561198073375461,495780,257
66492,76561198073375461,495820,351
66493,76561198073375461,495890,141
66494,76561198073375461,495960,703
66495,76561198073375461,496120,214
66496,76561198073375461,368230,131
66497,76561198073375461,496300,346
66498,76561198073375461,496320,127
66499,76561198073375461,496400,428
66500,76561198073375461,496440,127
66501,76561198073375461,496480,0
66502,76561198073375461,496530,169
66503,76561198073375461,496550,437
66504,76561198073375461,496590,69
66505,76561198073375461,496620,215
66506,76561198073375461,496640,219
66507,76561198073375461,496650,173
66508,76561198073375461,496680,218
66509,76561198073375461,496690,163
66510,76561198073375461,496750,185
66511,76561198073375461,496850,0
66512,76561198073375461,496890,254
66513,76561198073375461,496980,196
66514,76561198073375461,497020,128
66515,76561198073375461,497050,144
66516,76561198073375461,497080,313
66517,76561198073375461,497100,226
66518,76561198073375461,497190,124
66519,76561198073375461,497260,210
66520,76561198073375461,497270,0
66521,76561198073375461,479130,0
66522,76561198073375461,497400,191
66523,76561198073375461,497420,145
66524,76561198073375461,497430,0
66525,76561198073375461,497470,329
66526,76561198073375461,497490,0
66527,76561198073375461,497560,211
66528,76561198073375461,497580,198
66529,76561198073375461,497590,124
66530,76561198073375461,497670,129
66531,76561198073375461,497700,270
66532,76561198073375461,497720,131
66533,76561198073375461,498030,197
66534,76561198073375461,498040,743
66535,76561198073375461,498050,690
66536,76561198073375461,498240,0
66537,76561198073375461,498280,0
66538,76561198073375461,498300,0
66539,76561198073375461,498340,0
66540,76561198073375461,498360,0
66541,76561198073375461,498390,0
66542,76561198073375461,498450,0
66543,76561198073375461,498470,234
66544,76561198073375461,498570,0
66545,76561198073375461,498620,148
66546,76561198073375461,498660,205
66547,76561198073375461,498700,188
66548,76561198073375461,498830,702
66549,76561198073375461,498990,0
66550,76561198073375461,499230,0
66551,76561198073375461,499340,89
66552,76561198073375461,499420,129
66553,76561198073375461,499440,123
66554,76561198073375461,499520,136
66555,76561198073375461,499580,122
66556,76561198073375461,442080,0
66557,76561198073375461,445140,0
66558,76561198073375461,499610,0
66559,76561198073375461,499620,0
66560,76561198073375461,499660,238
66561,76561198073375461,500120,0
66562,76561198073375461,500190,0
66563,76561198073375461,500220,215
66564,76561198073375461,500320,356
66565,76561198073375461,443080,0
66566,76561198073375461,500340,165
66567,76561198073375461,500440,314
66568,76561198073375461,500570,209
66569,76561198073375461,500580,207
66570,76561198073375461,500590,126
66571,76561198073375461,500670,228
66572,76561198073375461,500690,0
66573,76561198073375461,500710,216
66574,76561198073375461,500760,244
66575,76561198073375461,500790,162
66576,76561198073375461,500940,211
66577,76561198073375461,486480,164
66578,76561198073375461,501030,290
66579,76561198073375461,501110,0
66580,76561198073375461,501120,208
66581,76561198073375461,501220,281
66582,76561198073375461,501320,45
66583,76561198073375461,501500,0
66584,76561198073375461,501760,181
66585,76561198073375461,501940,318
66586,76561198073375461,501970,0
66587,76561198073375461,501990,0
66588,76561198073375461,502090,389
66589,76561198073375461,502100,270
66590,76561198073375461,502140,220
66591,76561198073375461,502150,125
66592,76561198073375461,502200,128
66593,76561198073375461,502210,234
66594,76561198073375461,502230,0
66595,76561198073375461,502240,84
66596,76561198073375461,502300,265
66597,76561198073375461,502410,0
66598,76561198073375461,502420,0
66599,76561198073375461,502450,0
66600,76561198073375461,35800,0
66601,76561198073375461,502700,136
66602,76561198073375461,502740,67
66603,76561198073375461,502400,0
66604,76561198073375461,502770,231
66605,76561198073375461,502880,0
66606,76561198073375461,502910,155
66607,76561198073375461,503150,166
66608,76561198073375461,503240,272
66609,76561198073375461,503300,214
66610,76561198073375461,503480,130
66611,76561198073375461,503530,0
66612,76561198073375461,503550,241
66613,76561198073375461,503630,0
66614,76561198073375461,503650,0
66615,76561198073375461,431360,0
66616,76561198073375461,503710,124
66617,76561198073375461,503730,0
66618,76561198073375461,503820,305
66619,76561198073375461,503830,194
66620,76561198073375461,503900,145
66621,76561198073375461,503950,163
66622,76561198073375461,504000,202
66623,76561198073375461,503410,186
66624,76561198073375461,504130,141
66625,76561198073375461,385760,0
66626,76561198073375461,504240,209
66627,76561198073375461,504310,257
66628,76561198073375461,504370,789
66629,76561198073375461,504400,223
66630,76561198073375461,504420,0
66631,76561198073375461,504490,452
66632,76561198073375461,504500,240
66633,76561198073375461,504660,0
66634,76561198073375461,504750,646
66635,76561198073375461,504770,185
66636,76561198073375461,504880,303
66637,76561198073375461,504980,383
66638,76561198073375461,505110,47
66639,76561198073375461,505210,251
66640,76561198073375461,505220,0
66641,76561198073375461,505660,0
66642,76561198073375461,505730,322
66643,76561198073375461,71340,0
66644,76561198073375461,369070,303
66645,76561198073375461,506540,159
66646,76561198073375461,506610,0
66647,76561198073375461,506670,131
66648,76561198073375461,506730,138
66649,76561198073375461,506760,183
66650,76561198073375461,506830,122
66651,76561198073375461,506840,230
66652,76561198073375461,506930,0
66653,76561198073375461,507010,216
66654,76561198073375461,507030,151
66655,76561198073375461,507080,0
66656,76561198073375461,497180,247
66657,76561198073375461,507270,159
66658,76561198073375461,507120,199
66659,76561198073375461,506590,141
66660,76561198073375461,507340,146
66661,76561198073375461,507360,302
66662,76561198073375461,507380,218
66663,76561198073375461,507390,234
66664,76561198073375461,507400,139
66665,76561198073375461,508170,333
66666,76561198073375461,508180,197
66667,76561198073375461,508190,282
66668,76561198073375461,508200,218
66669,76561198073375461,508230,184
66670,76561198073375461,508260,181
66671,76561198073375461,508290,177
66672,76561198073375461,508380,0
66673,76561198073375461,508530,334
66674,76561198073375461,508540,131
66675,76561198073375461,508550,716
66676,76561198073375461,508600,81
66677,76561198073375461,508610,0
66678,76561198073375461,508760,217
66679,76561198073375461,508790,0
66680,76561198073375461,508820,318
66681,76561198073375461,508900,118
66682,76561198073375461,508910,0
66683,76561198073375461,508930,305
66684,76561198073375461,508730,82
66685,76561198073375461,508950,184
66686,76561198073375461,508980,247
66687,76561198073375461,508990,155
66688,76561198073375461,508840,183
66689,76561198073375461,509110,220
66690,76561198073375461,509170,124
66691,76561198073375461,509210,258
66692,76561198073375461,509220,255
66693,76561198073375461,509230,0
66694,76561198073375461,509390,129
66695,76561198073375461,509540,44
66696,76561198073375461,509570,475
66697,76561198073375461,509600,137
66698,76561198073375461,509780,0
66699,76561198073375461,509840,191
66700,76561198073375461,509850,183
66701,76561198073375461,509910,316
66702,76561198073375461,509920,114
66703,76561198073375461,509930,129
66704,76561198073375461,509960,660
66705,76561198073375461,510250,0
66706,76561198073375461,510330,225
66707,76561198073375461,510550,271
66708,76561198073375461,510570,0
66709,76561198073375461,510620,65
66710,76561198073375461,510780,182
66711,76561198073375461,489660,180
66712,76561198073375461,511070,0
66713,76561198073375461,511160,259
66714,76561198073375461,511190,0
66715,76561198073375461,511250,268
66716,76561198073375461,511320,240
66717,76561198073375461,511380,145
66718,76561198073375461,511390,124
66719,76561198073375461,511430,287
66720,76561198073375461,511470,121
66721,76561198073375461,511500,0
66722,76561198073375461,511630,126
66723,76561198073375461,511670,282
66724,76561198073375461,511750,229
66725,76561198073375461,511820,133
66726,76561198073375461,511330,320
66727,76561198073375461,512020,249
66728,76561198073375461,512080,0
66729,76561198073375461,512120,0
66730,76561198073375461,512160,51
66731,76561198073375461,512250,217
66732,76561198073375461,512410,91
66733,76561198073375461,512420,124
66734,76561198073375461,512550,269
66735,76561198073375461,512600,135
66736,76561198073375461,512610,0
66737,76561198073375461,512640,210
66738,76561198073375461,512700,221
66739,76561198073375461,512740,219
66740,76561198073375461,512770,242
66741,76561198073375461,513050,0
66742,76561198073375461,513230,233
66743,76561198073375461,513270,0
66744,76561198073375461,513300,0
66745,76561198073375461,513320,296
66746,76561198073375461,513340,321
66747,76561198073375461,513360,0
66748,76561198073375461,513370,122
66749,76561198073375461,513420,0
66750,76561198073375461,513480,262
66751,76561198073375461,513510,220
66752,76561198073375461,513550,0
66753,76561198073375461,513570,222
66754,76561198073375461,513580,738
66755,76561198073375461,513590,170
66756,76561198073375461,513600,157
66757,76561198073375461,513610,184
66758,76561198073375461,513620,138
66759,76561198073375461,512230,205
